,age,sex,underweight,overweight,obese,parents_support,close_friends,students_support,felt_lonely,mean_school_absence,mean_physical_fighting,physically_attacked,cyber_bullied,bullied
41079,14.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1
41080,14.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,1
41081,13.0,1.0,,,,4.0,2.0,4.0,3.0,1.5,1.0,12.0,0.0,1
41082,16.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1
41083,14.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,1.5,0.0,0.0,0.0,1
41084,16.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,7.5,2.5,0.0,0.0,1
41085,14.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,0.0,4.5,1.0,0.0,1
41086,15.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1
41087,14.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,1.5,0.0,0.0,0.0,1
41088,16.0,0.0,0.0,1.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1
41089,15.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0,12.0,4.0,1.0,1
41090,15.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,1.5,0.0,0.0,0.0,1
41091,16.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,1.5,0.0,0.0,0.0,1
41092,14.0,1.0,0.0,0.0,0.0,5.0,2.0,5.0,3.0,10.0,1.0,12.0,0.0,1
41093,14.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.5,0.0,0.0,0.0,1
41094,14.0,0.0,0.0,1.0,1.0,5.0,3.0,3.0,2.0,0.0,0.0,2.0,1.0,1
41095,16.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,10.0,0.0,1.0,0.0,1
41096,15.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1
41097,15.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,10.0,0.0,0.0,0.0,1
41098,15.0,0.0,,,,1.0,3.0,1.0,3.0,0.0,2.5,0.0,0.0,1
41099,16.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.5,0.0,0.0,0.0,1
41100,15.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1
41101,16.0,0.0,,,,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0
41102,16.0,1.0,0.0,1.0,1.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1
41103,17.0,0.0,,,,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1
41104,16.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0
41105,16.0,0.0,,,,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1
41106,17.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
41107,16.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,1.5,0.0,0.0,1.0,1
41108,17.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,10.0,0.0,0.0,0.0,1
41109,17.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
41110,15.0,0.0,,,,5.0,3.0,5.0,2.0,10.0,12.0,1.0,0.0,1
41111,15.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,1.5,0.0,0.0,1.0,1
41112,16.0,0.0,,,,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0
41113,15.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1
41114,15.0,0.0,,,,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0
41115,15.0,0.0,,,,1.0,3.0,3.0,2.0,1.5,2.5,1.0,1.0,1
41116,15.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,2.5,2.0,1.0,1
41117,17.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0
41118,15.0,0.0,,,,0.0,3.0,1.0,5.0,0.0,4.5,0.0,0.0,1
41119,15.0,0.0,,,,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0
41120,16.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,1.5,0.0,0.0,0.0,1
41121,15.0,0.0,,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0
41122,16.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,1.5,0.0,0.0,0.0,1
41123,16.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,4.0,10.0,0.0,0.0,0.0,1
41124,18.0,1.0,0.0,1.0,0.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1
41125,16.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,1.5,0.0,0.0,1.0,1
41126,16.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,7.5,0.0,0.0,1.0,1
41127,16.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,10.0,0.0,0.0,0.0,1
41128,16.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,4.0,0.0,0.0,0.0,1
41129,17.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.5,0.0,0.0,0.0,1
41130,16.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1
41131,16.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,7.5,0.0,0.0,0.0,1
41132,17.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1
41133,16.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
41134,16.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0
41135,17.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1
41136,16.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,,0.0,0.0,1.0,1
41137,16.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,1.0,0.0,0.0,1
41138,16.0,0.0,,,,1.0,3.0,4.0,1.0,7.5,0.0,0.0,0.0,1
41139,16.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1
41140,16.0,0.0,0.0,0.0,0.0,3.0,,3.0,1.0,7.5,4.5,2.0,,1
41141,17.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,1
41142,16.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.5,0.0,0.0,0.0,1
41143,15.0,0.0,,,,3.0,2.0,3.0,5.0,4.0,1.0,4.0,0.0,1
41144,15.0,1.0,,,,1.0,3.0,1.0,2.0,1.5,0.0,0.0,0.0,1
41145,14.0,1.0,0.0,1.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1
41146,12.0,1.0,,,,1.0,3.0,2.0,5.0,10.0,1.0,0.0,0.0,1
41147,13.0,0.0,,,,2.0,3.0,3.0,2.0,4.0,0.0,1.0,0.0,1
41148,16.0,0.0,,,,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
41149,13.0,0.0,,,,1.0,0.0,2.0,2.0,,0.0,0.0,0.0,1
41150,15.0,0.0,,,,2.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0
41151,17.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
41152,15.0,0.0,,,,2.0,3.0,1.0,0.0,10.0,1.0,0.0,1.0,1
41153,15.0,0.0,0.0,1.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1
41154,16.0,1.0,,,,5.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,1
41155,16.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,1.5,0.0,0.0,0.0,1
41156,14.0,0.0,,,,1.0,3.0,1.0,1.0,1.5,0.0,0.0,0.0,1
41157,16.0,1.0,,,,2.0,3.0,3.0,4.0,1.5,0.0,0.0,1.0,1
41158,14.0,0.0,,,,2.0,1.0,3.0,1.0,4.0,0.0,1.0,0.0,1
41159,14.0,1.0,,,,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0
41160,14.0,1.0,,,,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0
41161,14.0,1.0,,,,1.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,1
41162,15.0,1.0,,,,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1
41163,17.0,1.0,,,,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
41164,13.0,0.0,,,,3.0,0.0,3.0,1.0,1.5,1.0,0.0,0.0,1
41165,16.0,0.0,0.0,1.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1
41166,17.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,1.5,1.0,2.0,0.0,1
41167,16.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1
41168,18.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,1.5,2.5,12.0,1.0,1
41169,16.0,1.0,0.0,1.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1
41170,15.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1
41171,13.0,1.0,,,,3.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1
41172,13.0,1.0,0.0,0.0,0.0,3.0,3.0,5.0,3.0,0.0,12.0,12.0,1.0,1
41173,13.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,1
41174,15.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,1.5,10.5,0.0,0.0,1
41175,14.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,7.5,0.0,0.0,0.0,1
41176,14.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,2.0,0.0,0.0,2.0,1.0,1
41177,13.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,6.5,12.0,0.0,1
41178,13.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,2.0,,1
41179,14.0,0.0,0.0,1.0,0.0,5.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1
41180,13.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1
41181,14.0,1.0,0.0,1.0,1.0,5.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,1
41182,16.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0
41183,14.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
41184,13.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1
41185,13.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1
41186,16.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
41187,15.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,0.0,2.5,0.0,0.0,1
41188,16.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0
41189,16.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.5,0.0,0.0,1.0,1
41190,16.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,1.5,0.0,0.0,0.0,1
41191,17.0,1.0,0.0,1.0,1.0,5.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,1
41192,17.0,0.0,,,,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,1
41193,17.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,,0.0,0.0,1.0,1
41194,16.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1
41195,17.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,1
41196,16.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0
41197,16.0,1.0,1.0,0.0,0.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1
41198,17.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,2.5,1.0,0.0,1
41199,17.0,1.0,0.0,1.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1
41200,17.0,0.0,,,,5.0,3.0,5.0,4.0,1.5,0.0,0.0,1.0,1
41201,14.0,,,,,4.0,0.0,4.0,3.0,4.0,1.0,0.0,,1
41202,15.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0
41203,15.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
41204,15.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,1
41205,15.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,1
41206,15.0,0.0,,,,5.0,1.0,4.0,1.0,1.5,0.0,0.0,0.0,1
41207,16.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,3.0,10.0,4.5,0.0,0.0,1
41208,16.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0
41209,17.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,0.0,12.0,0.0,0.0,1
41210,17.0,0.0,,,,4.0,3.0,2.0,2.0,1.5,1.0,1.0,0.0,1
41211,15.0,0.0,,,,5.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,1
41212,16.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0
41213,15.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1
41214,14.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,12.0,0.0,0.0,1
41215,15.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,4.5,0.0,0.0,1
41216,,1.0,,,,5.0,3.0,5.0,3.0,0.0,0.0,2.0,0.0,0
41217,14.0,1.0,0.0,1.0,0.0,5.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,1
41218,15.0,0.0,,,,1.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1
41219,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
41220,14.0,1.0,,,,4.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
41221,16.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,5.0,1.5,0.0,0.0,0.0,1
41222,14.0,1.0,,,,4.0,3.0,4.0,3.0,4.0,1.0,0.0,1.0,1
41223,14.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,2.5,0.0,0.0,1
41224,14.0,1.0,,,,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1
41225,15.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,4.0,4.0,0.0,1.0,1.0,1
41226,17.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,1.5,0.0,1.0,1.0,1
41227,14.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1
41228,15.0,0.0,,,,5.0,3.0,5.0,3.0,1.5,2.5,1.0,0.0,1
41229,14.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,2.5,2.0,1.0,1
41230,14.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1
41231,17.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,2.5,4.0,1.0,1
41232,17.0,0.0,,,,2.0,3.0,4.0,3.0,0.0,2.5,0.0,0.0,1
41233,15.0,0.0,,,,5.0,3.0,4.0,1.0,1.5,0.0,0.0,0.0,1
41234,13.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.5,0.0,0.0,0.0,1
41235,13.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0
41236,14.0,0.0,,,,4.0,3.0,1.0,1.0,1.5,1.0,2.0,0.0,1
41237,16.0,1.0,,,,3.0,3.0,5.0,2.0,0.0,1.0,0.0,1.0,1
41238,15.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1
41239,15.0,1.0,,,,5.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,1
41240,16.0,1.0,,,,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
41241,14.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,10.0,0.0,1.0,0.0,1
41242,15.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,1.5,0.0,1.0,0.0,1
41243,16.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1
41244,16.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0,0.0,0.0,1.0,1
41245,14.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0
41246,13.0,0.0,,,,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
41247,13.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
41248,14.0,1.0,,,,5.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0
41249,17.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,,2.5,0.0,1.0,1
41250,14.0,1.0,0.0,1.0,0.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,1
41251,14.0,0.0,,,,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
41252,15.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,1
41253,16.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.5,0.0,0.0,0.0,1
41254,15.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,1.5,0.0,0.0,1.0,1
41255,15.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1
41256,14.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,1.5,0.0,0.0,0.0,1
41257,14.0,0.0,,,,1.0,3.0,5.0,2.0,0.0,12.0,0.0,0.0,1
41258,15.0,0.0,,,,5.0,3.0,4.0,2.0,10.0,0.0,1.0,0.0,1
41259,14.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,1
41260,14.0,1.0,,,,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0
41261,15.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1
41262,16.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,4.0,2.5,0.0,0.0,1
41263,16.0,0.0,0.0,1.0,0.0,5.0,3.0,5.0,1.0,4.0,0.0,0.0,0.0,1
41264,15.0,1.0,,,,4.0,3.0,4.0,2.0,1.5,0.0,0.0,0.0,1
41265,14.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0
41266,15.0,0.0,,,,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
41267,16.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,1
41268,14.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0
41269,15.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,1
41270,16.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,1.5,0.0,0.0,1.0,1
41271,14.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0
41272,16.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.5,0.0,0.0,0.0,1
41273,16.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1
41274,16.0,1.0,0.0,1.0,0.0,5.0,3.0,3.0,3.0,1.5,2.5,0.0,0.0,1
41275,15.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1
41276,14.0,0.0,,,,1.0,3.0,5.0,1.0,0.0,12.0,0.0,0.0,1
41277,14.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1
41278,16.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,1
41279,16.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,1
41280,15.0,0.0,,,,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1
41281,14.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0
41282,15.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1
41283,15.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,1.5,2.5,1.0,0.0,1
41284,16.0,1.0,0.0,0.0,0.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0
41285,17.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,1.5,6.5,1.0,0.0,1
41286,17.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1
41287,15.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,1.5,0.0,0.0,0.0,1
41288,16.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,4.0,1.5,0.0,0.0,0.0,1
41289,16.0,1.0,,,,1.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0
41290,16.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1
41291,16.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1
41292,17.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1
41293,17.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,1.5,0.0,0.0,0.0,1
41294,17.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0
41295,16.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,2.0,0.0,0
41296,15.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,4.0,0.0,0.0,2.0,,1
41297,17.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0,1.5,0.0,0.0,0.0,1
41298,15.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,4.0,2.5,0.0,1.0,1
41299,15.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1
41300,15.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0
41301,17.0,0.0,,,,5.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,1
41302,16.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
41303,16.0,1.0,0.0,0.0,0.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,,1
41304,17.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.5,0.0,0.0,0.0,1
41305,16.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,1.5,0.0,0.0,0.0,1
41306,16.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1
41307,16.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0
41308,16.0,0.0,,,,4.0,,3.0,1.0,0.0,0.0,0.0,0.0,0
41309,16.0,0.0,,,,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0
41310,16.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1
41311,16.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.5,0.0,0.0,0.0,1
41312,16.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,2.0,0.0,0.0,12.0,0.0,1
41313,17.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
41314,17.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,1.5,0.0,1.0,0.0,1
41315,13.0,1.0,,,,1.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1
41316,13.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1
41317,14.0,0.0,,,,5.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,1
41318,14.0,0.0,,,,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0
41319,13.0,1.0,,,,3.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,1
41320,15.0,1.0,,,,3.0,3.0,2.0,4.0,1.5,1.0,0.0,0.0,1
41321,16.0,1.0,,,,1.0,3.0,1.0,1.0,1.5,0.0,0.0,0.0,1
41322,13.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0
41323,13.0,1.0,,,,4.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,1
41324,12.0,1.0,,,,3.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,1
41325,13.0,0.0,,,,1.0,3.0,3.0,1.0,,1.0,0.0,1.0,1
41326,14.0,1.0,,,,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1
41327,13.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0
41328,13.0,1.0,,,,5.0,3.0,3.0,4.0,1.5,0.0,0.0,0.0,1
41329,13.0,1.0,,,,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,1
41330,13.0,0.0,,,,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1
41331,13.0,0.0,0.0,1.0,0.0,5.0,1.0,4.0,2.0,1.5,0.0,0.0,1.0,1
41332,15.0,1.0,,,,5.0,3.0,4.0,5.0,0.0,12.0,0.0,0.0,1
41333,14.0,0.0,0.0,1.0,0.0,2.0,,4.0,2.0,0.0,1.0,0.0,0.0,1
41334,16.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,7.5,2.5,0.0,1.0,1
41335,11.0,1.0,,,,2.0,,2.0,3.0,0.0,12.0,0.0,1.0,1
